LAT,LON,SPEED,COURSE,HEADING,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,DWT,DATETIME,PORT,date,week_nb,ship_type,port,is_parked
54.50595,18.99089,46,206,207,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016/12/16 06:35:07,gdansk,2016-12-16,51,Tanker,Gdańsk,0
54.50324,18.9886,46,206,207,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016/12/16 06:37:02,gdansk,2016-12-16,51,Tanker,Gdańsk,0
54.50092,18.9866,46,206,208,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016/12/16 06:39:03,gdansk,2016-12-16,51,Tanker,Gdańsk,0
54.49844,18.98447,46,206,208,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016/12/16 06:41:02,gdansk,2016-12-16,51,Tanker,Gdańsk,0
54.4959,18.98225,46,206,208,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016/12/16 06:43:02,gdansk,2016-12-16,51,Tanker,Gdańsk,0
54.49343,18.98012,46,206,207,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016/12/16 06:45:01,gdansk,2016-12-16,51,Tanker,Gdańsk,0
54.49113,18.97816,46,206,207,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016/12/16 06:47:02,gdansk,2016-12-16,51,Tanker,Gdańsk,0
54.48881,18.97617,46,207,207,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016/12/16 06:49:01,gdansk,2016-12-16,51,Tanker,Gdańsk,0
54.48747,18.97499,46,207,208,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016/12/16 06:51:03,gdansk,2016-12-16,51,Tanker,Gdańsk,0
54.48516,18.97294,46,206,207,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016/12/16 06:53:02,gdansk,2016-12-16,51,Tanker,Gdańsk,0
